Title,web_Link
Beggar on Horseback,https://www.ibdb.com/broadway-production/beggar-on-horseback-9475
Topics of 1923,https://www.ibdb.com/broadway-production/topics-of-1923-7076
The Dancers,https://www.ibdb.com/broadway-production/the-dancers-9294
The Good Old Days,https://www.ibdb.com/broadway-production/the-good-old-days-8355
The Lady Cristilinda,https://www.ibdb.com/broadway-production/the-lady-cristilinda-9175
Springtime of Youth,https://www.ibdb.com/broadway-production/springtime-of-youth-9140
The Faithful Heart,https://www.ibdb.com/broadway-production/the-faithful-heart-9131
Wild Oats Lane,https://www.ibdb.com/broadway-production/wild-oats-lane-9106
Marjolaine,https://www.ibdb.com/broadway-production/marjolaine-12749
The Claw,https://www.ibdb.com/broadway-production/the-claw-12663
Beware of Dogs,https://www.ibdb.com/broadway-production/beware-of-dogs-12648
Tarzan of the Apes,https://www.ibdb.com/broadway-production/tarzan-of-the-apes-12622
The Servant in the House,https://www.ibdb.com/broadway-production/the-servant-in-the-house-9066
Macbeth,https://www.ibdb.com/broadway-production/macbeth-9061
When We Are Young,https://www.ibdb.com/broadway-production/when-we-are-young-9004
The Guest of Honor,https://www.ibdb.com/broadway-production/the-guest-of-honor-8984
Come Seven,https://www.ibdb.com/broadway-production/come-seven-8892
Smilin' Through,https://www.ibdb.com/broadway-production/smilin-through-6752
The Crimson Alibi,https://www.ibdb.com/broadway-production/the-crimson-alibi-6666
39 East,https://www.ibdb.com/broadway-production/39-east-8856
The Kiss Burglar,https://www.ibdb.com/broadway-production/the-kiss-burglar-8850
The Melting of Molly,https://www.ibdb.com/broadway-production/the-melting-of-molly-8814
Ladies First,https://www.ibdb.com/broadway-production/ladies-first-8787
Maytime,https://www.ibdb.com/broadway-production/maytime-7850
He Didn't Want to Do It,https://www.ibdb.com/broadway-production/he-didnt-want-to-do-it-8327
Maytime,https://www.ibdb.com/broadway-production/maytime-7850
Follow the Girl,https://www.ibdb.com/broadway-production/follow-the-girl-8681
The Madonna of the Future,https://www.ibdb.com/broadway-production/the-madonna-of-the-future-8659
Lord and Lady Algy,https://www.ibdb.com/broadway-production/lord-and-lady-algy-8639
Her Regiment,https://www.ibdb.com/broadway-production/her-regiment-8613
Misalliance,https://www.ibdb.com/broadway-production/misalliance-8582
